,id,comment,contents
1154,  ju_vely,울트라로 zoom 비디오 회의가 유용하게 되는지 궁금합니당! 화면공유해서 필기가 자유롭게 되는지 나중에 사용기 부탁드려요~,ZUYONI
1155,  폰타노스-쉽게배우는휴대폰,"S21울트라>폴드3 사용하고있는 유저인데, 펜을 사용하고있긴한데, 수납케이스가 필요한게 불편했거든요 이번에 S22울트라가 내장펜이라 디자인도 너무 이쁘고, 고민되네요!!ㅠㅠ",ZUYONI
1156,  비알,디자인 색상좋네요,ZUYONI
1157,  Andrea Han,아직 뭘 살지 마음이 왔다갔다 했는데 고르는데 도움이 됐어요. 리뷰 잘 봤습니다ㅋㅋ,ZUYONI
1158,  Far East ,갤럭시의 디자인이 젊어졌네 드디어 ㅠㅠ,ZUYONI
1159,  jr lord of,사실 펜은 상단 오른쪽위가 제일 편한데... 삼성은 이걸 알고 있을까 ? 오른쪽 손 검지로 눌러서 팅겨 빼내고 쓱때면 되는데 근데 기존 s21디자인을 그다지 좋아하지 않는데 이번 s21진짜 이쁘네요 특히 핑크가 상당하다..,ZUYONI
1160,  박태현,오늘은 2160p의 더 좋은 화질로 주연님과 갤럭시S22의 미모를 볼 수 있어 좋네요😁👍🏻,ZUYONI
1161,  bam fa,실질 성능이 프로보다 좋다는 패드 미니 써보니 알겠더라 일단 주사율이 닥치고 ap보다는 우선이라는걸.  일반형 저 디자인에 120이면 60짜리 아이폰  일반형보다는 합리적 선택임 프로 부터는 한계에 걸릴테지만,ZUYONI
1162,  진프로,역시 리뷰는 주연👌,ZUYONI
1163,  jisu park,진짜 바 형 하드웨어 볼때마다 그립네요 ㅋㅋㅋ 노트 20울트라에서 폴드 3로 갈아탔는데 폴드4말고 23울트라도 고려해봐야겠습니다 플래그십에 카메라가진짜 ㅜㅜ,ZUYONI
1164,  박정혁,덕분에 신제품에 대한 정보를 얻을 수 있어 감사합니다..좀 지켜보고 구입해야겠네요 🧡,ZUYONI
1165,  홍들짝,아주 그냥 현미경을 대셨네요 ㅋㅋㅋㅋ s22시리즈에 관한 설명은 또 찾아볼 필요가 없겠어요. 업체 측에서 혀를 내두르면서도 다음 신제품 출시때 또 연락할 듯 ㅋㅋ 잘 봤어요,ZUYONI
1166,  김미네,언팩행사 1시간정도보다가 주연님 영상을 기다렸어요ㅋㅋ감사합니다😁,ZUYONI
1167,  kofe,와 카메라 미쳤다 ㅠㅜㅜ,ZUYONI
1168,  Lo ve_,ㄷㄷ 벌써 대여받으셨네용 리뷰 너무좋아용,ZUYONI
1169,  IilIIlIl,S22/S22+ 확실히 예뻐진 느낌이에요. 아이폰 느낌이 나네요!,ZUYONI
1170,  HAPPY JGL,파스텔톤 좋아하는사람으로서 이번 s22 시리즈는 좋네.,ZUYONI
1171,  홍,갤럭시s10 쓰구 있습니당... 아이폰13이냐 갤22냐 고민중인데.. 주연님 리뷰 보니까 너므 잘 설명해주셔서 더 고민되네용 ㅋㅋㅋㅋ 으어어어어어 한 번 구매하면 가격도 비싸구 오래써야하기에 정말 머리가 아푸네요ㅠㅠ,ZUYONI
1172,  i. sege,S22는 색상이 실물이 훨씬 이뻐요..,ZUYONI
1173,  보코,잘봤습니다. 다만 스마트폰을 업무볼때 문서나 명세서등을 촬영할일이 많은데 노트20울트라는 문서촬영시 주변부를 다날려먹고 s21울트라는 글자들 후처리문제가 있었는데s22울트라에서 문서촬영이 어떤지 다루어주었으면 합니다. 이번 내용에는 없네요.,ZUYONI
1174,  헤이H.ONE분위기띄워,"핑크골드 진짜 예쁘네요,, 아이폰13 핑크 사용중인데 저 핑크골드가 더더 예뻐보여요ㅠㅠ 색상 다들 너무 이쁘고 버건디색상이 의외로 엄청 고급스러운 느낌이네요!",ZUYONI
1175,  애본다,작은폰 좋아하는데 s22가 스펙다운 거의 없이 나온거같아서 좋네유..바로 예구 해야겠어요,ZUYONI
1176,  문인권,이번 갤22는 잘나온거 같습니다.,ZUYONI
1177,  자유롭게,궁금했는데 잘 봤어요!거기다 자세한 설명까지~ 😊👍,ZUYONI
1178,  헬서,아이폰13미니랑 갤럭시s22 비교 컨텐츠도 좋을거같아여!!,ZUYONI
1179,  2018 sw,it는 구매하려하기전엔 관심을 많이 안가디는 편인데 맥북사려고 서칭하다 본 영상인 주연님 영상을 들으면서 목소리와 정확한 발음 그리고 영상적 센스  그리고 미모까지   하여 재밌게 보고있어요~  정보습득은 덤 ㅎ,ZUYONI
1180,  김상수,백화점에서 프로모션하는거 써봤는데 정말정말 좋음.. 애플워치만 아니었어도 미련없이 넘어갔음,ZUYONI
1181,  김종현,"이제 갤럭시 판올림 4년, 보안 5년 해준다니깐16기가램 + udc 나올때까지는 s20써야지요번엔 탭s8울트라만 예약했어요~그나저나 주연님도 화이트 울트라도 존예긴하다",ZUYONI
1182,  Amelia 아멜리아,저는 졸업선물로 갤럭시S22+를 주문했어요!! 원래는 울트라를 사려고 했지만..디자인이 제 스타일이 아니라서..ㅠ자세히 설명해주셔서!! 감사합니다!!,ZUYONI
1183,  2_시국씨,"이번 울트라는 20노트때 실망한 9, 10 노트 유저들이 많이 넘어갈듯 특히 노트10 플러스 쓰는 나도 이번에 넘어갈건데 AP성능이 너무 궁금함 빨리 벤치결과를 누군가...",ZUYONI
1184,  롤러짱TV《 다이어트에 짱👍👍 》,와~ S22 울뜨라 카메라 기대되네요👍👍🤩,ZUYONI
1185,  사의찬미,바이러스가 유행 하다 보니... 휴대폰에.... 발열체크 가능한 온도계 들어 가면 대박 날듯...ㅎㅎ,ZUYONI
1186,  Alice Kim,사전 예약 전에 영상 올라와서 너무 좋아요 ❤️❤️ 실물 존예다 ㅠㅠㅠ 지릅니다,ZUYONI
1187,  sos,역시 설명이 깔끔 하네요 잘보고 잘듣고 갑니다 수고 했서요 ^^,ZUYONI
1188,  유재용,"S22+  , S22 디스플레이 FHD인거 조금 아쉽네요 .폰 약정 끝나고 쓰고있는 s10 배터리도 슬슬 맛탱이 가고있어서 S22 나온다길래 기다렸는데 좀 고민해봐야겠네요",ZUYONI
1189,  금니빨,사전예약으로 기기를 받아봤는데 너무 이쁘더군요.. 또 2년 혹은 3년간 잘 사용할 것 같습니다 허허,ZUYONI
1190,  Myu,"S22 핑크골드 디자인,색상 여심저격하네요 ㅠs20인데 갖고싶다..",ZUYONI
1191,  보리,노트10+ 장정 중 하나가 상단 하단 스피커가 2개 있는 건데 이후 제품들은 다 하단 스피커만 1개 나오는게 너무 아쉽네요.,ZUYONI
1192,  김지민,9:36 내용에서 살짝 세는 얘기지만 s21울트라도 s펜 버튼을 누른채로 꺼진화면을 톡톡 두드려주면 꺼진화면메모 실행할 수 있어요!,ZUYONI
1193,  최정수,아이폰 12 미니 사용 중이지만요. 배터리 불만으로 아이폰 13 프로으로 바꾸고 싶었지만 갤럭시s22 기다려 보고 결정하려고 했는데요. 나왔는데도 고민되네요. 아이폰 13 프로는 배터리가 엄청 오래가고 성능도 엄청 좋겠지만요. 무겁고 제스처가 너무 불편해서 원핸드 오퍼레이션이 있는 갤럭시 기다렸는데 진짜 고민되네요. 잘 봤습니다. 👍,ZUYONI
1194,  M,"전 S펜 위치는 좀 불편한 정도인데 스피커나 마이크 위치가 왼쪽에 있는 것이 너무 불편하더라고요.. 왼쪽에 있으면 새끼손가락이 받혀줄때 딱 가려서 소리가 막히거나 통화할때 상대방이 소리를 못 듣더라고요, 가로로 쓸때도 가리고.. 다음 시리즈에서 둘다 오른쪽으로 옮겨주세요!! 이것만 아니면 바꾸고 싶어요ㅋㅋ",ZUYONI
1195,  Jong Hoon Park,질문있어요무선충전기로 충전할떼 충전기에 수시로 올려두며 조금씩 충전하는편인데 조금씩 자주 충전하면 베터리 오래쓰는데 문제가 되는건가요?,ZUYONI
1196,  tt kismet,s22이 크기에 울트라 성능을 넣어줬으면 좋겠다..  성능은 울트라급에 크지 않은 폰을 바란다 난,ZUYONI
1197,  Fragrance Nomad 향기 유목민,색깔들이 넘 이쁜거같아요 😍,ZUYONI
1198,  연연연,22+ 너무 이쁘네요..,ZUYONI
1199,  族用 家,인트로 ppl 언급부분은찐짜   너무 깔끔해서 조아  😭 ❤,ZUYONI
1200,  jsr🧸,저도 z플립을 살라고 했는데 너무 무거워서 s22를 샀어요.그리고 이영상을 보니깐 골드 핑크를 사길 잘한거 같아요.또 핸드폰s22가 작아서 귀엽고 너무 이뻐요.,ZUYONI
1201,  J.G.,"전 울트라 사전 예약을 해놨는데, 솔직히 맘에 안 들어요. 크고, 무겁고, 엣지 디자인...순전 펜 때문에 예약한건데, 다음 나올 땐 소형화하면서 다른 S모델 디자인으로 바꿨으면 좋겠습니다.",ZUYONI
1202,  Lockon Stratos,핑크골드 색상이 진짜 이쁘네요,ZUYONI
1203,  라,"카메라에서 HDR은 예상을 빗나갔다는게 생각보다 개선 안 됐다는 뜻인가요? 접사 많이 찍는데,, S22+ 접사 비교 궁금하네요~~",ZUYONI
1204,  일상tv,지난 시리즈 문제점 중에 발열이 제일 심각했었는데 이번엔 어떻게 되었으려나 궁금하네요,ZUYONI
1205,  Yong Ju Kim,음...무게는 줄었지만..역시나 더 커졌네여....기능과 카메라 모두다 뛰어나긴한대.....아..ㅠㅜ 갤럭시 플립에 적응되버려서...ㅠㅜ 플립4 나오면 그 리뷰 기대해볼께요..ㅠㅜ,ZUYONI
1206,  증믕,리뷰 감사합니다!,ZUYONI
1207,  빅볼,좋은정보 감사해요 ㅎㅎ,ZUYONI
1208,  DC빠삐용,좋은 리뷰입니다. 전작보다 여러가지로 만족 스럽네요...참고로..덕분에 저도 면도기 하나 장만했습니다....돈 쓰게 만드시네...ㅎㅎㅎ,ZUYONI
1209,  신묘한용,울트라 미쳤다,ZUYONI
1210,  ellyslee92,s22디자인 진짜 예쁘네요 애플쓰고있는데 넘어가야할까봐요,ZUYONI
1211,  칸토나,드뎌 나왔군요 견디고 듣다보니 주연님 생각이 나서 기다리고 있었습니다ㅎㅎ,ZUYONI
1212,  샤인즈,기존 s21 울트라도 꺼진 화면 메모를 못쓰는 건 아니지만 노트시리즈와는 다르게 s펜 인식 범위 내에서 s펜 버튼을 한번 눌러줘야 작동되서 있으나 마나한 기능이죠..ㅠㅠ,ZUYONI
1213,  김종수,빨리 기기를 받아서 써보고싶네요!,ZUYONI
1214,  pfufpie,와ㅠㅠ 너무 사고싶다,ZUYONI
1215,  nani,제가 유일하게 챙겨보는 아이티 유튜버세요♡ 항상 영상 잘보고있습니다ㅎㅎ 그런데 오늘 영상도 엄청 유용하고 좋지만 화장에도 눈이 가네요ㅎㅎ 혹시 사용하신 섀도우가 뭔지 알수있을까용??!!,ZUYONI
1216,  심장좌,이번 울트라는 색상 정말 홀리네..,ZUYONI
1217,  borune Jason,고생하셨어요❤️영상길면 오래볼슈있어서 좋아요❤️,ZUYONI
1218,  은하수자리,역시 우리가 궁금할만걸 벅벅 긁어주시는 주연님!!!,ZUYONI
1219,  Tv기독교 채널,좋은 정보 리뷰 잘보고 갑니다.,ZUYONI
1220,  큼왕국,울트라 디자인은 진짜 넘하네요..,ZUYONI
1221,  정민제,ltpo드러가는게맘에드네 진작에들어갔어야지 화면비율도맘에들고 근데가격은더내려야함 스냅드래곤이8gen1이 생각보다성능이대폭상승이아니기때문에,ZUYONI
1222,  Mr_jaeha,이제 분기별로 s시리즈랑 노트시리즈랑 구분 안하려고 합친 느낌이네요 ㅎㅎ,ZUYONI
1223,  토릿피 とりっぴ,노트20울트라 사용자인데 s22울트라가 아니고 노트 후속모델이 나온것 같네요. 다 좋은데 ap발전이 더딘게 아쉽,ZUYONI
1224,  은갱,누님 역시 믿고 봅니다😊,ZUYONI
1225,  M루피,우와 이번에 s22울트라 나오면 이걸로 바꿔야지,ZUYONI
1226,  KI SUN Kim,견디고 듣다보면 늘어가는 테크지식!!!,ZUYONI
1227,  syo k,왜 다들 22U만 카메라비교해주고 22+는 안해줄까요 ㅠㅠ울트라랑 +카메라 비교가 제일 궁금한데 ㅜㅜㅜ카메라때문이면 울트라인거같은데 디자인 솔직히 좀 별루라서...+는 카메라 별로일까요..?,ZUYONI
1228,  _연유,외장메모리도 못 넣으면서 512기가 안 만들어주는 s22...ㅠㅠ 아이폰 미니 512기가랑 s22랑 너무 고민되네요,ZUYONI
1229,  뱀뱀,갤럭시 시리즈도 너무나 오버 스펙이 되어서 ...디자인 때문에 구매를 할 필요성이 있을까 싶을 정도,ZUYONI
1230,  스타크래파스,성능은 4년전가격은 최신폰,ZUYONI
1231,  wAkAri69,s22와 s22+ 울트라와의 차이중 하나가 쿨링 베이퍼 챔버 구조가 다르다는데 맞나요?,ZUYONI
1232,  김강수,주연님 6개월정도 있다가 분명 울트라22 업글버전 나올텐데 램16기가에 1테라용량 나올까요? 램이라도 16기가가 나올까요? 나온다면 기다리고싶은데 나올 확률이 높겠죠?,ZUYONI
1233,  청춘해남,갤22s 주연 에디션 만들어 주면 좋겠다 ㅋㅋ,ZUYONI
1234,  움,S21 핑크 샀는데 이번 모델 색상이 더 이쁘네요ㅠㅠ 갈아타고싶어져요,ZUYONI
1235,  aooniland아랜,1Tb가 나온다길래 기대하고 있어용,ZUYONI
1236,  이진영,실물 깡패네요 구매욕 뿜뿜 😁,ZUYONI
1237,  이지성,개인적으로 작은거 사고 싶었는데 배터리차이도 나고 충전속도도 차이가 난다니 고민이네여ㅜㅜ...차이가 많이 크려나요??uwb wifi6e는 전~~혀 쓸모가 없어서 배터리 관련이 제일 고민이네용..,ZUYONI
1238,  hyde422222,리뷴 이런게 리뷰지요 !!! 잘 봤습니다,ZUYONI
1239,  김서현,아이패드 프로 6세대에 대해서도 다루어 주세요!!,ZUYONI
1240,  성식,*질문!) 체크카드는 그냥 평소처럼 결제하면되죠?삼성닷컴에 결제 후 취소해서 셋팅을 미리해야될까요???,ZUYONI
1241,  Remember 22.1.17,비교대상이 s21u이 아니라 노울 같은데.. 노울이랑 같이 비교했으면 더 좋았을텐데 아쉽네요,ZUYONI
1242,  browneyedS,이폰들중 지문 잘되는 유리보호 필름이 과연 나올지..,ZUYONI
1243,  준s ss,최초에 유출된 레드가 없는게 너무아쉬워요 삼성닷컴 전용 색상은 있지만 바로뒤커버만다르고 빨강도 유출된 이쁜 빨강이 아니라 좀촌스러워 보이는 빨강이라서 ㅠㅠ,ZUYONI
1244,  고양이.,핑크골드 울트라로 쓰고 싶네요 핑크골드 너무 이쁘다,ZUYONI
1245,  키위새,22+ 랑 울트라랑 카메라 성능 비교하는게 없네...,ZUYONI
1246,  꿈꾸는세상,울트라로 찍히면 정말 상상하기 무섭네요.,ZUYONI
1247,  muzi du,디자인 진짜 ㅠㅠ,ZUYONI
1248,  꾸꾸까까,폰 리뷰 이렇게 깔끔하게 하시는분 첨인듯한 ....... 전 22 로 가야겠어요 ㅋㅋㅋㅋ 우왕우왕 핑꾸,ZUYONI
1249,  mike korean,색깔 옵션이 너무 적네요 ㅠㅠ 검은 색이 없는게 충격적!!,ZUYONI
1250,  kyoung-rok Oh,14:47 이부분을 봤을때 어느정도는 눈치를 챘지만 일이 이정도까지 큰 사건일줄이야..ㅋㅋㅋㅋ,ZUYONI
1251,  John Lee,그래도 신작이 조금이라도 좋긴 좋네요ㅎ영상을 보고나니 남은 할부금 끝나기도 전에 기변증이 오네요ㅋ,ZUYONI
1252,  윤광훈,주연님 영상 처음봤는데 좋은 정보 자세히 알려주셔서 감사합니다! 얼굴도 예쁘고 말씀도 잘하셔서 보고 좋았어요! ^^,ZUYONI
1253,  이원준,노트20사용자로써 너무 반갑다 바로 넘어갈수 있겠군,ZUYONI
1254,  이소연,이번에 사전예약은 nft를 주는 곳이 생각보다 많네요..? 진짜 세상이 빠르게 변하는것 같습니다 ㅋㅋㅋㅋ,ZUYONI
1255,  8군단,솔직하게 아이폰 유저로서 국뽕빼고 S22 화이트는 아이폰13 못지 않게 이쁨,ZUYONI
1256,  구름속의달,화이트가 끌리는데 카메라 섬 실버색상이 좀 별로네...오히려 핑크가 더 이뻐보이네.,ZUYONI
1257,  Floring3165,s22 랑 s22+ 가장 큰 차이는 발열관리 기술 지원 여부 인걸로 아는대... 아닌가요?,ZUYONI
1258,  반박시 탈모,개과천선ㅋㅋㅋㅋㅋㅋㅋㅋgos때문에 5년전 폰 성능으로 개같이 부활!!,ZUYONI
1259,  KOREA,잘보고갑니다 영상후기리뷰보고 전 s22로 사기로 결정했어요  고마워요^^,ZUYONI
1260,  진이아이,매장에 홍보 영상으로 매일 틀어야겠어요  감사합니다,ZUYONI
1261,  제이,갤탭 S8도 얼른얼른 리뷰해주세요~~,ZUYONI
1262,  무야호,"플러스, 울트라 고민 중이라 마음은 플러스인데 램 8기가, 카메라가 걸려서 ㅠㅠ 일단 주현님 영상 다 보고 올게요!!",ZUYONI
1263,  옴뇸뇸,S22 너무 예뻐서 s21 쓰는 사람은 웁니다...,ZUYONI
1264,  토퍼,벌써 실물을 ㄷㄷ,ZUYONI
1265,  박주혁,20 증고쓰는데 나중에 가격 좀 떨어지면 써봐야겠군요..,ZUYONI
1266,  목마탄 왕자,스피커만 아이폰처럼 베이스가 풍부했으면 넘 좋을것 같은데ㅜㅜ,ZUYONI
1267,  김경표,에효~ 갤s22 울트라 sd카드 미지원이라 실망을 많이 했었는데 v50s도 3년 넘게 쓴 마당에 하나 둘 고장이 나기 시작해서 어쩔수없이 바꿔야겠네요...,ZUYONI
1268,  coco WUNDERBAR,"제가 본 모든 리뷰들 중에 유일하게 밀리암페어아워라고 읽어주시는 배우신분!! ASML 방문하시기 전부터 알았지만, 주연쨩",ZUYONI
1269,  평범한사람,갤럭시21플러스산저로서 디자인이같아서 행복합니다 ㅋㅋㅋㅋㅋㅋ,ZUYONI
1270,  hanana,2:20 언팩 때는 이런 연한 색인 줄 알았는데 실물은 엄한 색 ...,ZUYONI
1271,  김남훈,빠른리뷰 감사합니다 s22도 이쁘고 ~주연님은 더 이쁘고 ㅋ,ZUYONI
1272,  김한글,역시 너무 빠르십니당~~ 노트10플러스 22울트라로 고민중인데ㅠ 잘보구 가야겠네요!,ZUYONI
1273,  M h,화면 블러현상 영상에서 모델표기 잘못 표기된거 같아요. 왼쪽이 s22u인거죠? 오른쪽 울렁이는거 너무 심한데.. 그나저나 s21u 화면 울렁이는거 저리 심했나요? 못쓸정도네요 ㄷㄷ,ZUYONI
1274,  비둘기,s9+  쓰고있는데 s22로 바꾸면 많은게 체감되나요?,ZUYONI
1275,  방구석은둔자,플러스 모델은 큰 화면 아닌 이상은 구매할 이유가 없네. 램 이라도 크면 사야할 이유가 있을텐데 화면크기랑 충전속도 때매 20만원을 더 태우는건 좀…. 배터리도 더 크긴 하지만 크게 의미는 없을것 같고 s22나 울트라 사세요 하고 내놓은것 같다,ZUYONI
1276,  태리 김,갤22 사지마세요 성능반토막 ㄷㄷ,ZUYONI
1277,  이로롱,그린 진짜 미쳤다미쳤어,ZUYONI
1278,  도쿄걸,여심을 잡는것이 흥행비결,ZUYONI
1279,  EH S,"S22 1년반 만에 바꾸는 새폰 너무나 기대되요~ 그리고 제가 집에서 하는 거 다 모여 있네요ㅎㅎ 넷플릭스,디즈니 보다가 배고프면 쿠팡잇츠로 맛있는 밥 먹는~",ZUYONI
1280,  신난다,울트라 살거 아니면 굳이 22로 갈필요가 없겠군요 이제 디자인의 한계에 다다른것 같습니다 그냥 싸게 s21로 가는것도 괜찮겠군요,ZUYONI
1281,  hahaha369,이번에도 SD카드가 지원하지 않아서... 그게 살짝 아쉽네요...,ZUYONI
1282,  짐초이,언팩보다 주연님 영상이더 유익해써여 ㅋㅋㅋㅋ 빠르다빨라!! 이제 발열 테스트 나올때까지 숨참을게요오 흐으읍,ZUYONI
1283,  감자전,울트라 삼성보조배터리랑 비슷하게 생겼어요 ㅋㅋㅋ 이쁨,ZUYONI
1284,  성이름,10:50 이 영상의 가장 하이라이트 수십번을 돌려보고 또 돌려봤다,ZUYONI
1285,  dcdcyert,리뷰 잘 보았습니다^^ 리뷰는 필립스면도기에 리뷰를 달게되었네요  ㅎㅎ,ZUYONI
1286,  천사만두,와 중간 광고에서 주연님이 나오길레이건 대박이야! 했는데 그냥 영상이였네요 ㅋㅋㅋ,ZUYONI
1287,  블러디타임,갤럭시S22 울트라 후면 카메라 디자인이 물방울 모양이다 보니까 왠지 LG 벨벳 느낌이 나네요 ㅋㅋㅋㅋㅋㅋ,ZUYONI
1288,  owl S,리뷰기다리고 있었어요!!!!!!,ZUYONI
1289,  남호영,울트라 주문했습니다 좋은 리뷰 감사합니다,ZUYONI
1290,  24 yuyu,제한이 걸려있는건지 모든 유튜버들이 울트라 카메라가 얼마나 좋아졌는지만 보여주고 s21이랑 s22 기본모델들 카메라 비교를 안해줘서 너무 답답하네요ㅜㅜ 화소가 전작보다 줄어서 그런가 다들 디자인만 비교하고 아무도 사진 비교를 안해줘서 사전예약 포기했어요,ZUYONI
1291,  ᄀᄒ,앞으로 모든 주연님 영상에서 4k로 볼수있는건가요?,ZUYONI
1292,  dhh,주연누나 S22랑 아이폰 13 고민 중인데 개인적으로 어떤거 추천하시나요??,ZUYONI
1293,  랄라리라,바닐라랑 플러스랑 급나누기 안한건 이제 정신 차렸구나 좀 팔리겠구나 싶음.근대 울트라는 노트라는 이름으로 나왔어야 하는게 맞음.,ZUYONI
1294,  연우,s22는 고속충전 지원을 안하나요? s21은 고속충전을 지원하는걸로 아는데요ㅜ 이건 개인적으로 크게 하향된 부분이네요,ZUYONI
1295,  우오아,삼성 갈수록 사고싶어지네,ZUYONI
1296,  김찬영,아 노트빠로서 S 네이밍은 아쉽네요 이럴거면 그냥 노트22로 해주지,ZUYONI
1297,  손인규,블랙과 그라파이트 둘 다 예약 성공해서 뭘로갈까 고민인데 댓글로 의견주심 감사하겠습니다 여러분 ㅠㅠ,ZUYONI
1298,  MK K,'상상 그 이상'이긴 하네ㅋ,ZUYONI
1299,  통나무,울트라를 구입할게 아니라면 S21을 구입하는게 더 낳을거 같네요.가격도 많이 떨어져 있으니까요,ZUYONI
1300,  북극곰,언팩보는것보다 주연누님영상으로 언팩을보는 1인 ㅋㅋㅋㅋ 영상 감사합니다!,ZUYONI
1301,  펑소리에놀란티모,s22 너무 가지고싶네요,ZUYONI
1302,  나이스,구지 바꿀 이유가 없는거 같네요잘봤습니다.,ZUYONI
1303,  bea bam 03,리뷰 완벽,ZUYONI
1304,  서샤샤샤,GOS 이슈에 대해 한마디 해주셔야 되는거 아닌가요 영상 기달리고 있습니다 ^^,ZUYONI
1305,  レンジナルド·ベーグル,우리오빠도 갤럭시 S22 이 바꿨을때 주연 언니랑 같은 기분 이였을텐데 Gos 현상 기사 보면 얼마나 속상하고 슬플까....,ZUYONI
1306,  주냥,22와 22 플러스 화면 재생률이 삼성닷컴에는 48~120인데 뭐가 맞는 건가용?,ZUYONI
1307,  93 Jaeyoung,궁금하다 S22,ZUYONI
1308,  어른아이,s21 산 사람은 개호구네요ㅠㅜㅜ,ZUYONI
1309,  DoWoon Ko,ㄷㄷ 앞으로도 4K로 쭉 가시는건가요 ㅋㅋ,ZUYONI
1310,  원규,06:10 웃고 싶을 때 마다 볼게요ㅎㅎ,ZUYONI
1311,  김하연,지금 폴드3 사용하고 있는데 S22U로 바꾸면 더 좋을까요?두 폰 성능이 어느게 우위에요?추천 말씀 부탁드려요.그리고 구입한다면 s22u 512mb와 1tb 둘 중 어느게 더 실용적일까요?,ZUYONI
1312,  블루타이푼,(만약 LG MC 사업부가 살아 있었다면 과연 벨벳 프로3는 어떤 디자인이 였으려나?),ZUYONI
1313,  갓하린,엣지디스플레이때문에 그런가...전작보다 좌우베젤이 얇은느낌은 없네요ㅠ,ZUYONI
1314,  이이,다이아몬드 사서 찍어보면 차이를 확 느낄 수 있어요,ZUYONI
1315,  효원,S22탐나네요 궁금햇는뎅ㅎㅎㅎ,ZUYONI
1316,  쌤카비,Gos 이슈는 안다루시나요?,ZUYONI
1317,  전슛,카툭튀 덜그럭은 케이스끼면 상관없지 않나요케이스없이 사용하는 용자가 몇명이나 될까요ㅎ,ZUYONI
1318,  ziano Ti,6:11 쇳소리가 아주.. 저희 할머니 인줄...😂,ZUYONI
1319,  폴포지션,짧은 대여시간 동안 많은 내용 준비하시느라 수고 많으셨습니다. 좋은 정보 얻고 갑니다.8:31 도올 선생님이 잠깐 왔다 가신 듯...ㅎㅎ,ZUYONI
1320,  Maru nuna,"너무 너무 다 좋은데, 외장메모리 안되는게 왜 이렇게 아쉬울까요 ㅠㅠㅠ",ZUYONI
1321,  정준희,노트 이용자분들은 좋아하겠네요 ㅎ,ZUYONI
1322,  Dongeon Kim,선배님이셨던 주연님 모교를 빛내주셔서 감사합니다,ZUYONI
1323,  박성욱,이쁘다 이번 갤럭시 s22 시리즈 외장 메모리 지원 안하는건 좀 그러네요,ZUYONI
1324,  yun sung park,이영상은 GOS이슈 이전에 제작된건데 여기에다가 악플다는인간들은 지능수준 참 알만하다 알만해 어휴..,ZUYONI
1325,  서상넷,유용하게 잘 봣습니다. 최고네요,ZUYONI
1326,  시나쓰 유튜브SHINASU,울트라는 S의 이름을 달았지만 노트의 향기가 풍기네요! 그리웠어... 노트.....ㅠㅠ,ZUYONI
1327,  김신형,너무 잘보고있습니다!!혹시 그럼 10만원 쿠폰 가지고 버즈2나 워치등을 살수있을까여???그리고 쿠팡에서 사전 예약 하려고 하는데 자급제 공식 판매페이지가 아직 없네요 언제 뜰까요?,ZUYONI
1328,  Seey Kaak,울트라 엣지빼고 완벽하네,ZUYONI
1329,  이재훈,이번 갤럭시 디자인 개이쁘네 ㄷ 아이폰 느낌,ZUYONI
1330,  개 구리구리,16:23 순간 광고 건너뛰기 누를뻔했네ㅋㅋ,ZUYONI
1331,  지훈,이번 리뷰 좀더 잔망꾸러기 같아서 계속 보게되요..긔여엉..,ZUYONI
1332,  Earth미,눈도 즐겁고 귀도 즐겁고 정보도 얻네요 좋습니다,ZUYONI
1333,  myunghwa ryu,갤럭시탭 S8도 리뷰부탁드립니다~,ZUYONI
1334,  양태곤,영상 보고 s22로 갈거같습니다. 좋은영상 감사합니다.,ZUYONI
1335,  휴할뻔,플립 사용자인....오늘 더현대가서 실물 영접하고여자친구랑 플립 산거 후회하고....ㅇ왔습니다다떠나서 둘다 디자인 하고 컬러 보고와.........다시 바꿀까... 집가는 길 에도 둘다 아른아른 거려서 아직도 생각이 나네요,ZUYONI
1336,  Gura Kim,이거 보고 갤럭시 사는 흑우 없제?,ZUYONI
1337,  유현주,고구마 색만 빼면 전 너무 좋은거 같아요!!!,ZUYONI
1338,  수유동호랭이,광고충 아니라는거 보여주세요 ㅠ,ZUYONI
1339,  휴zI스틸러는 Y.HOLICS,노트 시리즈의 부활! 좋아요~,ZUYONI
1340,  서석문,울트라 뒷모습이 평평해서 보조배터리에 렌즈 달린 거 같아요,ZUYONI
1341,  봄이,무엇보다 카메라 찍고 후보정 하는 시간이 줄어서 좋다 s20+쓰는데 후보정을 한 10초는 하던데,ZUYONI
1342,  보리아빠,외장 메모리지원을 안하는 이유가 대체 뭘까......,ZUYONI
1343,  김휘호,국내 모델 e심에 대한 정보는 없나요?,ZUYONI
1344,  mason Jo,GOS 이슈 팩폭 부탁드립니다,ZUYONI
1345,  김소용,노트10플사용자인데 이제 존버 풀어야겠군요 크크잘봤습니다.,ZUYONI
1346,  박abcd,누나 일주일 동안 고생하셨습니다  영상 너무 조아요  근데 울트라는 노트 20디자인을 기반으로한  노트 21같아요,ZUYONI
1347,  jaehyun park,이어폰 단자는 없는 것 같으니 무조건 블루투스 이어폰 필요하겠군...,ZUYONI
1348,  Space Gray,견디고 듣다보면 늘어가는 깨방정~,ZUYONI
1349,  김베베,디자인 엄청 이뻐졌당,ZUYONI
